matchup,page,date,content_type,collection,record_id
Three Counties Asylum,107,18950000,newspaper cuttings,Tony Webb minor counties collection,
Hitchin v St Albans,108,18950515,match information,Tony Webb minor counties collection,
Henlow v Arlesey,108,18950511,match information,Tony Webb minor counties collection,
Cottered v St Edmund's College,108,18950509,match information,Tony Webb minor counties collection,
Cottered v Buntingford,108,18950514,match information,Tony Webb minor counties collection,
Three Counties Asylum v Arlesey,108,18950504,match information,Tony Webb minor counties collection,
St Ives v Stevenage Second XI,108,18950504,match information,Tony Webb minor counties collection,
Stevenage v Brixton Wanderers,108,18950508,match information,Tony Webb minor counties collection,
Hitchin OC Married v Single,108,18950511,match information,Tony Webb minor counties collection,
Hertford Caltonians v Ware,108,18950511,match information,Tony Webb minor counties collection,
Wilstead v Southernd Falcon's OC,108,18950511,match information,Tony Webb minor counties collection,
Stevenage Second XI v Hitchin Blue Cross Brigade OC,108,18950511,match information,Tony Webb minor counties collection,
Cricket Fixtures,108,18950518,fixture information,Tony Webb minor counties collection,
West Herts v Abbots Langley,109,18950525,match information,Tony Webb minor counties collection,
Melrose v Berkhamstead Working Men,109,18950525,match information,Tony Webb minor counties collection,
Roamers v Croxley,109,18950525,match information,Tony Webb minor counties collection,
Cannon Brewery v M B Foster & Sons,109,18950525,match information,Tony Webb minor counties collection,
Permanent Way v Radlett,109,18950525,match information,Tony Webb minor counties collection,
Watford Fields v Oxhey,109,18950525,match information,Tony Webb minor counties collection,
Mill End Riverside v Stanmore Brewery,109,18950525,match information,Tony Webb minor counties collection,
Roxeth v Canterbury,109,18950525,match information,Tony Webb minor counties collection,
Harrow Weald v Harrow,109,18950525,match information,Tony Webb minor counties collection,
West Herts match list,109,18950530,team information,Tony Webb minor counties collection,
Melrose match list,109,18950530,team information,Tony Webb minor counties collection,
Brewery match list,109,18950530,team information,Tony Webb minor counties collection,
Cannon Brewery match list,109,18950530,team information,Tony Webb minor counties collection,
Permanent Way match list,109,18950530,team information,Tony Webb minor counties collection,
Bushey match list,109,18950530,team information,Tony Webb minor counties collection,
Bushey Grove match list,109,18950530,team information,Tony Webb minor counties collection,
Croxley match list,109,18950530,team information,Tony Webb minor counties collection,
Ashleigh match list,109,18950530,team information,Tony Webb minor counties collection,
Finchley A match list,109,18950530,team information,Tony Webb minor counties collection,
Finchley B match list,109,18950530,team information,Tony Webb minor counties collection,
Arkley match list,109,18950530,team information,Tony Webb minor counties collection,
Stareo A match list,109,18950530,team information,Tony Webb minor counties collection,
Stareo B match list,109,18950530,team information,Tony Webb minor counties collection,
Barnet First XI match list,109,18950530,team information,Tony Webb minor counties collection,
Barnet A match list,109,18950530,team information,Tony Webb minor counties collection,
Watford,109,18950530,newspaper cuttings,Tony Webb minor counties collection,
Roxeth United Club,109,18950530,organisation information,Tony Webb minor counties collection,
Wealdstone Athletic Club,109,18950530,organisation information,Tony Webb minor counties collection,
Harrow Cycling Club,109,18950530,organisation information,Tony Webb minor counties collection,
Harrow Athletic and Kodak Tennis Clubs,109,18950530,organisation information,Tony Webb minor counties collection,
Barnet v Southgate,110,18950525,match information,Tony Webb minor counties collection,
Mosswell v All Saints Highgate First XI,110,18950525,match information,Tony Webb minor counties collection,
Hadley v Wrotham Park,110,18950525,match information,Tony Webb minor counties collection,
Stereo v Oakleigh,110,18950525,match information,Tony Webb minor counties collection,
Stereo Second XI v Friern Barnet,110,18950525,match information,Tony Webb minor counties collection,
Ashleigh v North London Railway,110,18950525,match information,Tony Webb minor counties collection,
Arkley v Finchley Second XI,110,18950525,match information,Tony Webb minor counties collection,
The Grove v Watford Station,111,18950525,match information,Tony Webb minor counties collection,
Bushey Police v Watford Brewery,111,18950525,match information,Tony Webb minor counties collection,
St Albans v Frogmore,111,18950525,match information,Tony Webb minor counties collection,
Beechen Grove v Walker's XI,111,18950525,match information,Tony Webb minor counties collection,
Mill End Second XI v Rickmansworth Stars,111,18950525,match information,Tony Webb minor counties collection,
Barnet v Finchley Second XI,111,18950525,match information,Tony Webb minor counties collection,
Watford Urban District v New Bushey,111,18950525,match information,Tony Webb minor counties collection,
Rickmansworth v Northwood,111,18950525,match information,Tony Webb minor counties collection,
Royston match list,112,18950601,team information,Tony Webb minor counties collection,
Royston v Cambridge Nihilists,112,18950525,match information,Tony Webb minor counties collection,
West Herts match list,112,18950601,team information,Tony Webb minor counties collection,
Welwyn match list,112,18950601,team information,Tony Webb minor counties collection,
Bishop Stortford match list,112,18950601,team information,Tony Webb minor counties collection,
Haynes match list,112,18950601,team information,Tony Webb minor counties collection,
Bedford Town players,112,18950601,player information,Tony Webb minor counties collection,
Beeston Institute match list,112,18950601,team information,Tony Webb minor counties collection,
Hertfordshire,112,18950601,newspaper cuttings,Tony Webb minor counties collection,
Hitchin Grammar School v Hitchin Blue Cross Temperance Brigade,113,18950525,match information,Tony Webb minor counties collection,
Baldock v Mr C Tanqueray's Cambridge XI,113,18950525,match information,Tony Webb minor counties collection,
Wilstead v Silsoe,113,18950522,match information,Tony Webb minor counties collection,
St Saviour's v Arlesey,113,18950525,match information,Tony Webb minor counties collection,
Sandy v Potton,113,18950522,match information,Tony Webb minor counties collection,
Biggleswade v Dunton,113,18950525,match information,Tony Webb minor counties collection,
St Saviour's v Willian,113,18950522,match information,Tony Webb minor counties collection,
Beeston v Ickwell And Northill,113,18950523,match information,Tony Webb minor counties collection,
St Saviour's v St Paulswalden,113,18950518,match information,Tony Webb minor counties collection,
Hitchin fixture information,113,18950600,fixture information,Tony Webb minor counties collection,
St Albans v West Middlesex,114,18950705,match information,Tony Webb minor counties collection,
St Albans v Dunstable Grammar School,114,18950703,match information,Tony Webb minor counties collection,
West Herts v Hemel Hempstead,114,18950629,match information,Tony Webb minor counties collection,
Denskin's Brewery v Bushey Police,114,18950629,match information,Tony Webb minor counties collection,
St Albans v Holborn,114,18950629,match information,Tony Webb minor counties collection,
Licensed Victuallers v Tradesmen,114,18950702,match information,Tony Webb minor counties collection,
Croxley v Watford Station,114,18950629,match information,Tony Webb minor counties collection,
Callow Land Stars v Nascot Ramblers,115,18950629,match information,Tony Webb minor counties collection,
Pinner v Roamers,115,18950629,match information,Tony Webb minor counties collection,
Melrose v Apsley End,115,18950629,match information,Tony Webb minor counties collection,
St Albans Grammar School v Radlett,115,18950629,match information,Tony Webb minor counties collection,
Frogmore v Harpenden,115,18950629,match information,Tony Webb minor counties collection,
Watford Brewery v Boxmoor,115,18950629,match information,Tony Webb minor counties collection,
Childwick v St Albans City Police,115,18950705,match information,Tony Webb minor counties collection,
MCC And Ground v Haileybury College,116,18950629,match information,Tony Webb minor counties collection,
